balance,housing,loan,duration,campaign,poutcome,Term Deposit,Count_Txn,age,job,marital,education,Annual_Income,Gender
554,yes,no,162,2,other,0,421,33,services,married,secondary,4138067,M
178,yes,no,320,4,unknown,0,219,48,technician,married,secondary,2248369,M
466,no,no,297,1,unknown,0,299,54,blue-collar,married,primary,1903560,F
226,no,yes,191,1,unknown,0,475,28,self-employed,single,tertiary,3922246,F
159,no,no,159,1,unknown,0,340,55,retired,married,secondary,1682326,M
0,yes,no,77,1,unknown,0,318,37,technician,married,tertiary,2511638,M
623,no,no,25,41,unknown,0,407,28,blue-collar,single,secondary,1591802,M
2403,yes,no,158,1,unknown,0,217,44,technician,single,secondary,4195223,M
224,no,no,108,5,unknown,0,441,34,management,married,tertiary,741905,F
1349,yes,no,120,1,unknown,0,243,33,services,married,tertiary,3106642,F
963,yes,no,66,1,unknown,0,262,30,technician,single,secondary,378737,M
293,no,no,196,2,unknown,0,198,45,services,married,secondary,2608738,F
3383,no,no,180,1,unknown,0,491,29,self-employed,single,tertiary,3621518,F
324,no,no,81,1,unknown,0,237,52,management,married,primary,2190461,M
1993,yes,no,117,4,unknown,0,120,66,blue-collar,divorced,secondary,4205144,M
1981,yes,no,404,3,failure,0,311,48,technician,married,secondary,925896,M
136,no,no,254,1,unknown,0,351,53,retired,married,secondary,504778,M
0,yes,yes,118,2,unknown,0,270,56,housemaid,married,primary,4748840,M
160,yes,no,136,1,failure,0,333,51,blue-collar,married,secondary,3559836,M
40,yes,no,105,1,failure,0,477,29,services,single,secondary,4356692,M
267,yes,no,90,1,unknown,0,165,53,management,married,tertiary,3661329,M
1646,yes,no,474,2,unknown,0,241,39,technician,single,tertiary,4563219,F
568,yes,no,140,3,failure,0,160,36,services,single,secondary,874181,M
1316,yes,no,127,3,unknown,0,122,41,admin.,married,primary,1801979,M
1087,no,no,110,1,unknown,0,126,35,admin.,single,secondary,1651595,M
388,yes,no,195,3,failure,0,165,40,blue-collar,married,primary,1054204,M
62,yes,no,213,3,unknown,1,451,35,management,single,tertiary,2432274,M
1172,yes,no,153,1,unknown,0,339,41,blue-collar,married,primary,2933675,M
925,yes,yes,22,8,unknown,0,125,40,blue-collar,married,secondary,4818294,F
109,yes,no,54,4,unknown,0,317,33,services,married,secondary,4403789,M
1019,yes,no,76,1,unknown,0,235,50,admin.,married,secondary,855092,M
106,yes,no,56,1,unknown,0,334,39,blue-collar,married,primary,3334103,M
2880,yes,no,145,2,unknown,0,368,40,blue-collar,married,primary,1956875,M
174,no,no,80,1,unknown,0,197,30,self-employed,single,tertiary,1601488,M
320,yes,yes,243,6,unknown,0,181,49,entrepreneur,married,tertiary,732416,M
1108,yes,no,191,2,unknown,0,119,39,unemployed,married,tertiary,776778,M
0,yes,no,23,8,unknown,0,426,26,services,single,secondary,2926155,F
443,no,yes,93,4,unknown,0,303,27,blue-collar,married,primary,2636977,F
292,yes,no,45,4,unknown,0,260,27,technician,single,secondary,2648044,M
2340,no,no,89,2,unknown,1,315,32,technician,single,tertiary,4147770,M
1323,no,no,47,4,unknown,0,163,54,self-employed,divorced,tertiary,1644973,M
162,no,no,74,1,unknown,0,319,60,admin.,divorced,secondary,3095354,M
788,yes,no,403,1,failure,0,258,36,admin.,married,secondary,2175087,M
0,yes,no,580,1,failure,0,294,38,blue-collar,divorced,secondary,1569415,M
1988,no,no,397,2,unknown,0,269,37,admin.,married,tertiary,4766331,M
853,no,no,279,1,failure,1,399,30,technician,single,secondary,211234,M
2383,no,no,591,2,unknown,1,489,55,management,divorced,tertiary,2727584,M
2660,yes,no,158,2,failure,0,230,34,technician,single,secondary,813396,M
335,no,no,417,1,success,1,260,47,technician,married,secondary,3918138,M
283,no,yes,115,1,unknown,0,457,55,blue-collar,married,primary,1339458,M
973,no,no,297,1,unknown,0,115,46,services,divorced,secondary,2170950,M
1686,no,no,355,1,unknown,0,109,45,technician,married,secondary,3848198,F
3383,yes,yes,101,1,unknown,0,363,40,entrepreneur,married,primary,872659,F
3383,no,no,68,6,unknown,0,191,44,management,married,tertiary,3650066,F
627,yes,yes,176,4,unknown,0,163,38,blue-collar,married,secondary,3318124,F
2730,yes,no,65,1,unknown,0,473,35,blue-collar,married,primary,1598738,F
0,no,no,123,3,unknown,0,103,19,student,single,secondary,796527,M
452,yes,no,347,1,unknown,0,165,29,entrepreneur,married,secondary,4246151,M
38,yes,yes,455,1,unknown,0,181,46,admin.,married,secondary,712192,M
415,no,no,643,1,failure,1,408,35,unemployed,single,tertiary,995602,M
32,no,no,196,12,unknown,0,479,33,technician,single,secondary,1850076,F
789,yes,no,356,1,unknown,0,266,30,technician,divorced,secondary,1972327,M
454,yes,no,139,1,unknown,0,370,24,admin.,single,tertiary,4458414,F
78,no,no,232,3,failure,1,365,28,student,single,secondary,4681956,F
569,yes,yes,126,2,unknown,0,278,37,admin.,single,secondary,1024997,M
674,no,no,643,2,unknown,0,103,25,blue-collar,single,secondary,1876568,F
545,no,no,307,1,unknown,0,296,48,technician,married,secondary,3400906,F
2516,no,no,404,1,unknown,0,440,59,retired,divorced,primary,658928,M
67,no,no,9,1,unknown,0,345,46,blue-collar,married,primary,1133494,M
430,yes,no,611,1,failure,0,357,35,admin.,married,secondary,3595919,M
1529,yes,no,347,1,unknown,1,353,44,blue-collar,married,secondary,4316197,M
1,no,no,18,11,unknown,0,198,40,blue-collar,single,primary,770267,M
3383,no,no,119,1,success,1,369,30,management,single,tertiary,1803171,F
54,no,yes,34,3,unknown,0,220,45,management,divorced,tertiary,2062070,M
0,yes,no,157,4,unknown,0,398,26,blue-collar,married,secondary,4682776,F
0,yes,yes,643,1,unknown,1,175,30,services,single,primary,1622070,M
3144,no,no,212,2,unknown,1,131,30,technician,single,secondary,224734,M
0,yes,yes,432,1,failure,0,368,51,entrepreneur,married,secondary,1430008,M
965,yes,no,119,4,unknown,0,171,37,blue-collar,married,secondary,4449287,M
151,yes,no,119,2,unknown,0,122,49,management,married,tertiary,3878414,M
0,yes,no,84,3,unknown,0,482,38,blue-collar,single,secondary,1772892,F
1225,no,no,104,3,unknown,0,199,42,self-employed,single,tertiary,916060,M
505,no,no,35,1,unknown,0,167,49,retired,single,primary,4195631,M
88,yes,yes,86,1,unknown,0,366,33,admin.,married,tertiary,4518458,M
22,yes,no,197,1,unknown,0,494,34,technician,single,secondary,321894,M
1316,yes,no,265,2,unknown,0,258,36,unemployed,single,tertiary,740988,M
2418,yes,yes,181,16,unknown,0,476,40,entrepreneur,divorced,secondary,1622790,F
145,no,no,205,4,unknown,0,249,52,services,married,secondary,725289,F
2110,no,yes,67,1,failure,0,304,42,management,married,tertiary,275913,M
0,yes,yes,467,5,unknown,0,277,55,blue-collar,married,primary,3494436,F
621,no,no,217,1,unknown,0,489,33,admin.,single,tertiary,1293119,M
2678,no,no,156,1,unknown,1,339,37,services,married,secondary,3113116,F
10,yes,no,123,1,unknown,0,411,33,blue-collar,married,secondary,4978175,M
437,no,no,338,1,unknown,1,467,28,management,single,tertiary,4248747,M
3383,no,no,285,3,failure,0,258,49,management,divorced,tertiary,2519645,F
0,yes,no,88,1,failure,0,323,42,management,married,tertiary,2000588,M
620,no,no,214,1,failure,0,298,31,services,single,tertiary,1351508,F
80,no,no,188,2,unknown,0,163,27,management,single,tertiary,4065236,M
0,no,no,61,1,unknown,0,389,40,self-employed,married,secondary,2404182,F
1167,yes,no,643,2,unknown,1,244,46,technician,married,secondary,2052417,M
1633,no,no,629,2,unknown,1,184,37,self-employed,married,secondary,396019,F
698,yes,yes,643,3,unknown,1,468,35,blue-collar,married,secondary,4520524,F
2233,no,no,85,15,unknown,0,163,32,management,single,tertiary,4187506,M
65,yes,no,129,2,unknown,0,181,25,entrepreneur,single,primary,3963206,F
2427,no,no,90,3,failure,0,365,34,self-employed,married,tertiary,484807,M
1330,yes,no,83,1,unknown,0,490,32,management,married,tertiary,3791526,M
167,yes,no,178,3,failure,0,170,55,housemaid,married,secondary,2175542,F
291,yes,no,327,1,unknown,0,345,35,management,married,secondary,467555,F
450,yes,no,121,4,unknown,0,304,33,services,married,secondary,3395795,F
906,yes,yes,218,7,unknown,0,148,30,blue-collar,single,secondary,3688717,M
3383,no,no,397,2,unknown,1,254,41,technician,single,secondary,3129858,F
33,no,no,437,1,unknown,0,252,45,unemployed,single,secondary,615072,M
154,yes,no,258,2,failure,0,137,26,blue-collar,single,secondary,3973691,M
605,no,no,191,4,unknown,0,167,52,self-employed,married,tertiary,2201182,M
782,yes,yes,197,10,unknown,0,116,23,technician,single,secondary,3368495,M
3383,yes,no,250,4,unknown,0,219,35,technician,divorced,secondary,4923320,F
657,yes,no,159,2,unknown,0,154,40,technician,married,secondary,3872584,M
3383,yes,no,144,1,failure,1,131,33,services,married,secondary,2673189,M
535,no,no,249,3,unknown,0,231,31,admin.,married,secondary,3439430,M
667,no,no,178,1,unknown,0,263,35,blue-collar,married,secondary,397977,F
417,yes,no,99,2,failure,0,174,34,management,single,tertiary,2186474,F
230,no,no,167,1,failure,0,378,56,retired,married,secondary,2492782,M
3383,yes,no,262,1,failure,1,164,75,retired,divorced,tertiary,4765368,M
724,yes,yes,117,1,unknown,0,230,45,management,married,secondary,4977863,M
311,no,no,158,2,unknown,1,125,30,admin.,single,tertiary,1992323,F
0,yes,yes,61,3,unknown,0,449,35,admin.,single,secondary,3287030,M
321,yes,yes,638,2,unknown,0,362,26,entrepreneur,married,secondary,2322773,M
92,no,yes,526,5,unknown,0,376,44,admin.,married,primary,2360727,M
409,no,no,100,7,unknown,0,481,43,management,married,tertiary,4768434,M
23,no,no,77,3,unknown,0,118,31,admin.,married,secondary,2549809,M
10,yes,no,196,1,unknown,0,233,44,blue-collar,married,primary,3436792,M
866,no,no,7,7,unknown,0,328,47,management,married,tertiary,1190169,F
48,no,no,161,1,failure,1,270,30,student,single,secondary,3937894,F
53,yes,no,446,1,unknown,0,457,31,blue-collar,single,secondary,3761661,M
83,no,no,135,3,unknown,0,233,52,technician,married,secondary,1442012,F
883,yes,no,112,2,failure,1,252,31,management,divorced,tertiary,2411869,M
2305,no,no,193,1,failure,0,436,25,management,single,tertiary,2107906,F
11,no,no,232,1,success,1,124,61,retired,married,secondary,4711305,M
669,yes,no,367,2,unknown,0,383,40,technician,divorced,secondary,4175320,M
440,yes,no,101,1,unknown,0,354,35,services,divorced,secondary,3783798,M
350,yes,no,35,1,unknown,0,408,38,blue-collar,single,primary,2161018,M
19,yes,no,580,2,unknown,0,368,37,management,married,tertiary,3766476,F
1383,yes,yes,622,4,unknown,0,211,54,admin.,divorced,secondary,535922,M
3383,no,yes,117,1,unknown,1,222,26,blue-collar,single,secondary,675488,M
1870,yes,no,134,1,failure,0,231,35,management,married,tertiary,4569465,M
2952,yes,no,307,2,unknown,0,321,39,blue-collar,married,secondary,1368335,M
436,yes,no,48,1,unknown,0,205,33,management,married,tertiary,1570962,M
803,yes,no,131,3,unknown,0,157,52,management,divorced,tertiary,2065444,M
3,no,no,158,2,unknown,0,411,58,retired,married,primary,2204284,F
624,yes,no,400,6,unknown,0,416,43,management,married,secondary,1329183,M
616,no,no,317,1,unknown,0,478,35,blue-collar,married,secondary,896192,M
0,yes,yes,107,2,unknown,0,332,35,technician,married,secondary,2032266,M
3383,yes,no,523,3,unknown,0,219,40,management,single,secondary,4336723,M
1866,no,yes,643,1,unknown,0,139,56,housemaid,divorced,secondary,4797526,M
0,no,yes,370,4,unknown,0,423,35,management,single,tertiary,4192987,M
175,yes,no,182,1,unknown,0,306,37,blue-collar,divorced,secondary,4782147,M
0,yes,yes,174,2,failure,0,298,30,services,divorced,secondary,375126,F
984,yes,no,180,4,unknown,0,227,37,management,married,tertiary,2801981,F
3383,no,no,231,1,unknown,0,246,41,management,married,tertiary,3293116,M
316,no,no,347,2,unknown,1,403,25,management,single,tertiary,976735,M
120,yes,no,100,3,failure,0,168,31,blue-collar,married,secondary,1362151,F
1961,no,no,216,1,unknown,0,308,39,blue-collar,single,secondary,1348733,F
178,no,no,170,3,unknown,0,147,38,management,married,tertiary,2027906,M
143,yes,yes,643,2,unknown,1,267,41,blue-collar,married,primary,4479539,M
1448,yes,yes,16,1,unknown,0,347,56,retired,married,primary,2773334,M
85,yes,yes,118,1,unknown,0,149,56,blue-collar,married,primary,4348486,M
1113,no,no,229,1,success,1,149,37,management,married,tertiary,1532119,M
276,no,no,269,1,unknown,0,481,56,blue-collar,married,secondary,506283,F
876,no,no,78,1,unknown,0,320,41,housemaid,married,secondary,3047524,M
694,yes,no,157,1,unknown,0,447,53,entrepreneur,married,primary,4485068,M
0,yes,no,477,1,unknown,0,453,35,blue-collar,divorced,secondary,3035356,M
1374,yes,no,290,2,failure,0,164,31,admin.,single,secondary,3870590,M
1270,no,no,232,3,unknown,1,290,32,management,married,tertiary,3765619,M
0,no,no,57,1,unknown,0,105,44,admin.,divorced,secondary,2629505,M
3383,yes,no,128,8,unknown,0,288,53,blue-collar,married,secondary,349634,M
1046,yes,no,32,3,unknown,0,465,60,management,married,secondary,2174098,F
3383,yes,no,39,1,unknown,0,343,46,blue-collar,married,primary,4020894,M
1746,yes,no,139,1,unknown,0,493,38,management,single,tertiary,2603893,F
63,yes,no,96,5,unknown,0,151,30,services,divorced,secondary,1879737,M
1286,yes,no,643,3,other,1,245,35,admin.,married,secondary,4010410,F
3383,no,no,258,6,unknown,0,391,75,retired,married,primary,3106499,M
1988,yes,no,88,1,failure,0,496,52,management,divorced,tertiary,3487383,F
2831,yes,no,211,3,unknown,0,464,28,admin.,single,secondary,392039,F
2533,yes,no,16,6,other,0,312,33,services,married,secondary,4805606,M
1066,yes,no,65,3,unknown,0,335,52,self-employed,married,secondary,4589154,M
220,yes,no,421,2,unknown,0,278,51,technician,married,secondary,1628460,F
618,yes,no,10,7,unknown,0,421,57,entrepreneur,married,secondary,4545598,M
46,yes,no,95,1,unknown,0,320,33,admin.,married,tertiary,938513,M
3383,no,no,90,1,unknown,0,256,55,management,married,tertiary,476170,M
205,no,yes,329,1,unknown,0,459,45,admin.,single,secondary,1348562,F
187,yes,no,379,2,unknown,0,155,34,blue-collar,married,secondary,4182221,M
138,yes,no,215,2,unknown,0,110,32,blue-collar,single,secondary,607027,M
370,yes,no,108,7,unknown,0,496,33,technician,married,tertiary,1829831,M
1784,yes,no,43,2,unknown,0,249,34,management,married,tertiary,1465028,F
1032,yes,no,52,5,unknown,0,410,30,admin.,divorced,primary,3752836,F
35,yes,no,69,1,unknown,0,344,46,blue-collar,divorced,primary,611011,M
692,yes,no,388,3,failure,0,257,46,services,married,secondary,3260763,M
964,yes,no,370,2,unknown,0,323,32,entrepreneur,married,tertiary,1934497,F
891,yes,no,44,3,unknown,0,332,31,services,married,secondary,4483091,F
295,yes,no,123,1,success,0,216,48,admin.,divorced,secondary,863586,M
275,no,no,51,9,unknown,0,277,42,technician,married,primary,2726638,F
668,no,no,25,6,unknown,0,323,55,management,divorced,tertiary,4775551,F
126,yes,yes,436,4,unknown,0,490,27,technician,single,secondary,3177672,M
177,yes,yes,150,1,unknown,0,311,28,admin.,single,secondary,2338524,M
445,yes,no,202,2,unknown,0,203,42,admin.,married,secondary,1901164,M
1923,no,no,331,4,unknown,0,244,38,technician,single,secondary,4131610,F
745,no,yes,110,6,unknown,0,228,54,self-employed,married,secondary,339630,F
128,no,no,355,1,unknown,0,232,26,blue-collar,married,secondary,345354,M
2123,no,no,232,1,failure,0,248,41,technician,married,secondary,4016856,F
3383,yes,no,643,2,unknown,1,284,58,management,divorced,tertiary,1055407,F
596,yes,no,397,3,unknown,0,284,32,blue-collar,married,secondary,3095778,M
157,no,no,50,4,unknown,0,300,50,blue-collar,married,primary,3270633,F
366,yes,yes,102,1,unknown,0,448,30,admin.,married,secondary,3672778,M
3383,no,yes,103,1,unknown,0,465,35,technician,married,tertiary,3301799,M
414,no,no,136,3,unknown,0,261,36,blue-collar,married,secondary,714527,F
0,no,no,149,1,unknown,0,442,32,unemployed,single,primary,2925231,F
160,yes,no,252,4,unknown,0,163,26,blue-collar,married,secondary,1553315,F
741,yes,no,69,1,unknown,0,355,39,technician,single,tertiary,2856575,M
976,no,no,345,1,other,1,160,55,housemaid,divorced,primary,4319196,F
0,yes,no,197,1,unknown,0,417,52,management,married,tertiary,2869025,M
342,yes,no,34,2,unknown,0,207,31,technician,divorced,secondary,2155160,M
54,no,no,262,2,unknown,0,107,33,management,single,tertiary,3319769,M
0,yes,no,80,1,failure,0,212,35,admin.,single,secondary,3274468,M
3054,no,no,384,1,other,1,255,28,student,single,tertiary,458547,M
71,no,no,107,6,unknown,0,267,33,management,single,tertiary,893725,M
3383,yes,no,108,1,unknown,0,425,54,technician,married,secondary,2313179,M
3383,yes,yes,69,1,unknown,0,330,54,admin.,married,secondary,1646332,M
687,yes,no,99,2,unknown,0,183,34,self-employed,single,secondary,4174990,M
16,no,no,280,1,unknown,0,154,37,management,married,tertiary,2909640,M
0,no,no,13,11,unknown,0,393,39,self-employed,single,secondary,1647110,M
378,yes,yes,132,6,unknown,0,218,39,services,married,secondary,2547273,F
656,yes,yes,105,6,unknown,0,345,54,management,married,tertiary,2995719,M
816,no,no,114,8,unknown,0,253,40,admin.,single,secondary,2744875,M
2424,no,no,93,1,unknown,0,442,29,unemployed,single,secondary,2163663,M
1328,yes,no,80,5,unknown,0,426,32,entrepreneur,married,secondary,2904495,M
65,no,no,20,10,failure,0,286,37,entrepreneur,single,tertiary,1385518,M
263,no,yes,283,4,failure,0,378,54,admin.,married,secondary,2434282,M
339,yes,no,63,3,failure,0,201,29,blue-collar,married,secondary,3468353,M
495,no,no,282,1,unknown,0,448,35,management,married,tertiary,1357219,M
3383,yes,no,393,3,unknown,0,174,45,management,married,tertiary,4657639,F
1350,yes,yes,643,1,unknown,0,450,49,management,single,tertiary,3335604,F
803,no,no,243,1,unknown,0,256,30,services,single,tertiary,1380897,F
739,no,no,408,1,unknown,1,424,59,services,single,secondary,4705196,F
625,no,yes,643,1,unknown,1,245,57,housemaid,married,primary,3761846,F
152,yes,no,36,3,unknown,0,124,55,blue-collar,divorced,secondary,909728,F
0,yes,no,150,1,unknown,0,213,29,management,single,tertiary,458132,F
9,yes,no,277,6,unknown,0,143,45,blue-collar,divorced,secondary,2535155,M
2017,yes,no,161,1,unknown,0,491,46,unemployed,married,secondary,4391848,F
456,no,no,337,2,unknown,0,373,24,blue-collar,married,primary,4400262,F
99,yes,no,49,1,unknown,0,332,21,student,single,secondary,1924054,M
100,yes,no,643,1,unknown,0,382,43,entrepreneur,married,secondary,572262,M
159,no,no,129,1,unknown,0,228,31,technician,single,secondary,541218,M
0,no,no,175,4,unknown,0,412,44,unemployed,married,secondary,4221718,M
886,yes,no,75,2,failure,0,226,45,technician,married,secondary,4911578,M
551,yes,no,431,2,unknown,0,146,54,blue-collar,married,primary,1473590,F
728,yes,no,393,1,other,0,333,30,technician,single,secondary,4877176,M
