balance,housing,loan,duration,campaign,poutcome,Term Deposit,Count_Txn,age,job,marital,education,Annual_Income,Gender
122,yes,no,286,1,unknown,0,358,25,admin.,single,secondary,1651280,M
131,yes,no,189,1,unknown,0,301,48,blue-collar,married,secondary,1230092,M
143,yes,no,83,1,unknown,0,319,49,blue-collar,single,secondary,731773,M
393,no,no,184,2,unknown,0,320,38,admin.,single,secondary,1740369,M
98,yes,no,235,1,unknown,0,215,43,blue-collar,married,primary,2364282,M
0,yes,no,290,1,unknown,0,322,33,management,married,tertiary,822368,M
224,yes,no,232,1,unknown,0,266,55,blue-collar,married,secondary,3558811,F
757,yes,no,133,1,unknown,0,208,38,blue-collar,married,secondary,1744569,F
245,yes,yes,318,1,unknown,0,248,49,services,married,secondary,3561641,F
3383,no,no,260,3,unknown,0,229,40,management,married,secondary,3322602,M
350,no,no,437,1,unknown,0,383,43,admin.,married,secondary,2758550,M
20,yes,no,402,1,unknown,0,166,38,blue-collar,married,secondary,1816140,F
1667,yes,yes,85,1,unknown,0,497,58,services,married,secondary,1541206,M
345,yes,no,125,1,unknown,0,291,57,technician,married,secondary,4091638,M
10,yes,no,501,4,unknown,0,301,32,unemployed,married,secondary,3691778,F
830,yes,yes,643,1,unknown,1,382,56,management,married,tertiary,1414323,M
29,yes,no,253,1,unknown,0,282,58,blue-collar,divorced,secondary,1687687,M
545,yes,no,643,1,unknown,1,408,60,retired,divorced,secondary,4065557,M
3383,yes,no,149,1,unknown,0,434,37,technician,married,tertiary,1808424,F
477,yes,no,114,1,unknown,0,459,46,technician,divorced,tertiary,413432,F
4,yes,no,243,1,unknown,0,448,27,admin.,married,secondary,2450390,M
1205,yes,no,643,2,unknown,0,475,43,blue-collar,married,secondary,2988925,M
0,yes,yes,135,3,unknown,0,238,32,technician,single,secondary,598664,F
263,yes,no,231,1,unknown,0,331,40,admin.,single,secondary,589126,M
1,no,no,76,1,unknown,0,211,38,admin.,married,secondary,824991,M
283,no,yes,199,1,unknown,0,405,34,blue-collar,married,secondary,3804923,F
206,yes,no,152,1,unknown,0,449,47,blue-collar,married,primary,1701747,M
17,yes,no,258,1,unknown,0,204,42,housemaid,married,primary,4707658,M
141,yes,yes,424,1,unknown,0,343,48,technician,married,secondary,680882,M
16,yes,no,43,1,unknown,0,400,29,self-employed,single,tertiary,1829168,M
206,yes,no,154,1,unknown,0,316,50,services,married,secondary,4058819,M
7,no,no,203,2,unknown,0,292,52,technician,married,secondary,4648486,M
0,no,no,326,1,unknown,0,426,50,management,married,tertiary,1046667,M
0,no,no,393,1,unknown,0,421,58,retired,married,tertiary,1745004,F
1927,yes,no,241,3,unknown,0,403,46,blue-collar,divorced,primary,4586596,F
284,yes,no,483,1,unknown,0,494,38,technician,married,secondary,4446652,F
1660,yes,no,259,1,unknown,0,148,46,blue-collar,married,secondary,3401781,F
406,yes,no,227,1,unknown,0,288,32,services,single,secondary,3300222,F
230,yes,no,643,1,unknown,0,188,51,blue-collar,married,primary,2665166,M
25,yes,no,576,1,unknown,0,177,39,admin.,single,secondary,4995356,M
182,yes,no,180,2,unknown,0,276,48,admin.,married,secondary,425660,M
1169,yes,no,168,2,unknown,0,205,36,entrepreneur,married,tertiary,3751965,M
67,yes,no,90,1,unknown,0,447,34,admin.,divorced,secondary,1849667,F
77,no,no,505,1,unknown,0,138,40,technician,married,secondary,1366286,M
0,yes,no,245,1,unknown,0,336,43,unemployed,married,secondary,4010869,F
55,yes,yes,186,1,unknown,0,478,52,blue-collar,divorced,primary,2953233,M
72,yes,no,623,1,unknown,0,410,33,technician,married,secondary,1594170,F
163,yes,no,496,3,unknown,0,385,49,management,single,tertiary,4886672,F
151,yes,no,118,1,unknown,0,296,32,management,single,tertiary,4705719,M
113,yes,no,342,1,unknown,0,286,39,admin.,single,secondary,2203621,F
0,yes,no,225,1,unknown,0,421,40,blue-collar,married,secondary,2290208,F
9,yes,no,185,3,unknown,0,422,38,technician,single,tertiary,218824,M
375,yes,no,196,2,unknown,0,235,43,management,married,secondary,329550,M
1142,yes,no,276,1,unknown,0,363,39,services,married,secondary,1471922,F
2102,yes,no,76,1,unknown,0,106,54,blue-collar,married,primary,2938291,M
3383,yes,no,87,1,unknown,0,171,38,technician,single,tertiary,1710200,M
217,yes,no,195,1,unknown,0,180,40,blue-collar,married,secondary,3005845,M
131,yes,no,643,1,unknown,0,129,55,admin.,married,secondary,2273754,M
1680,yes,no,643,1,unknown,0,361,42,management,married,tertiary,366229,M
0,yes,no,262,1,unknown,0,448,39,blue-collar,married,secondary,4569705,F
46,yes,no,119,1,unknown,0,354,40,blue-collar,married,primary,4656517,M
320,yes,no,198,2,unknown,0,318,32,blue-collar,married,secondary,3152465,F
183,yes,no,150,1,unknown,0,262,55,admin.,married,secondary,4094348,M
39,no,no,241,1,unknown,0,446,45,blue-collar,married,secondary,4111462,M
560,yes,no,181,1,unknown,0,405,35,management,single,tertiary,4027817,F
469,no,no,196,1,unknown,0,182,58,technician,divorced,secondary,1442744,M
530,yes,no,149,1,unknown,0,291,35,admin.,married,secondary,1301820,M
61,yes,no,246,1,unknown,0,466,49,services,married,primary,4545680,M
242,yes,no,112,1,unknown,0,268,34,technician,single,tertiary,1507477,F
139,yes,no,309,2,unknown,0,240,36,blue-collar,married,secondary,3776117,F
0,yes,no,278,1,unknown,0,444,24,self-employed,single,secondary,4844139,F
367,yes,no,140,1,unknown,0,430,34,technician,married,secondary,2521961,M
228,yes,no,136,1,unknown,0,126,51,admin.,divorced,secondary,2209810,F
3383,yes,no,643,1,unknown,1,207,39,technician,single,secondary,2543746,M
84,yes,no,101,1,unknown,0,367,50,self-employed,married,secondary,4991672,M
310,yes,no,258,1,unknown,0,270,32,services,single,secondary,4870569,M
132,yes,no,238,1,unknown,0,181,42,blue-collar,married,secondary,2823834,M
797,yes,no,354,1,unknown,0,420,50,technician,married,secondary,4617538,M
71,no,no,79,1,unknown,0,464,40,services,married,secondary,793042,M
2,yes,no,187,1,unknown,0,286,46,management,divorced,secondary,3261747,M
231,yes,yes,451,2,unknown,0,193,37,management,married,tertiary,1943629,M
270,yes,yes,159,1,unknown,0,481,34,blue-collar,married,secondary,3223372,F
274,yes,yes,409,1,unknown,0,474,44,blue-collar,married,secondary,514467,M
109,yes,yes,170,1,unknown,0,311,40,admin.,single,secondary,4990499,F
1,yes,no,608,1,unknown,1,115,37,technician,married,secondary,2138900,M
60,no,no,243,1,unknown,0,294,33,blue-collar,single,secondary,4989079,F
89,yes,no,145,2,unknown,0,409,35,blue-collar,married,secondary,2769594,M
11,no,no,258,1,unknown,0,300,58,blue-collar,divorced,secondary,4987575,M
0,yes,no,262,2,unknown,0,145,39,blue-collar,married,primary,989322,F
509,yes,no,124,1,unknown,0,301,43,blue-collar,married,secondary,4985331,F
408,yes,no,53,1,unknown,0,239,39,unemployed,married,primary,4940992,F
58,yes,no,134,1,unknown,0,287,36,services,single,primary,3636336,F
1640,no,yes,204,4,unknown,0,313,57,retired,single,secondary,2625839,F
20,yes,no,186,1,unknown,0,204,36,admin.,single,secondary,1239908,F
71,yes,no,643,1,unknown,0,451,50,blue-collar,married,primary,2701178,M
52,yes,no,182,1,unknown,0,104,55,blue-collar,married,secondary,1725638,M
292,yes,no,162,1,unknown,0,359,44,self-employed,married,tertiary,3285122,F
424,yes,no,27,1,unknown,0,142,44,services,divorced,secondary,1601395,F
109,yes,no,643,3,unknown,0,392,39,housemaid,single,primary,1638500,F
1044,yes,no,43,1,unknown,0,438,46,blue-collar,married,secondary,3995928,M
983,yes,no,97,1,unknown,0,159,39,blue-collar,married,secondary,2518878,M
869,no,no,643,1,unknown,1,228,34,admin.,married,secondary,2434023,M
668,yes,no,283,2,unknown,0,496,40,blue-collar,married,primary,1816545,M
964,yes,no,323,1,unknown,0,230,50,management,married,tertiary,1938106,F
301,yes,no,82,1,unknown,0,259,31,management,single,secondary,1960720,M
140,yes,no,310,1,unknown,0,161,37,admin.,single,secondary,1569768,F
1877,yes,no,185,1,unknown,0,143,39,management,single,secondary,3130214,M
1127,yes,no,47,1,unknown,0,178,51,blue-collar,married,primary,4627600,F
871,yes,no,145,1,unknown,0,436,41,technician,married,secondary,1566843,M
767,yes,yes,204,1,unknown,0,102,41,technician,married,secondary,2632089,M
0,no,no,187,1,unknown,0,486,43,blue-collar,married,secondary,258762,F
209,yes,no,30,2,unknown,0,452,30,services,single,secondary,2559652,F
0,no,no,472,1,unknown,0,208,54,management,divorced,primary,2769779,M
110,yes,yes,448,1,unknown,0,460,43,blue-collar,divorced,secondary,4390785,M
76,yes,yes,264,1,unknown,0,261,59,management,divorced,tertiary,4984574,M
178,yes,no,169,1,unknown,0,394,47,technician,married,secondary,3954883,M
66,yes,no,288,1,unknown,0,362,40,blue-collar,married,primary,4984014,M
0,yes,no,176,2,unknown,0,486,32,technician,married,secondary,4713569,M
1,yes,no,215,1,unknown,0,429,29,blue-collar,married,secondary,3222833,M
0,yes,no,337,1,unknown,0,251,36,blue-collar,married,secondary,3729855,M
3383,no,no,278,1,unknown,0,315,55,unemployed,married,tertiary,851115,F
209,yes,no,188,2,unknown,0,435,30,blue-collar,divorced,secondary,4983732,M
0,yes,no,174,2,unknown,0,461,39,admin.,single,secondary,3433438,F
42,yes,no,226,2,unknown,0,232,39,blue-collar,divorced,secondary,4659056,F
41,yes,no,190,1,unknown,0,124,50,blue-collar,divorced,secondary,4092663,F
99,yes,no,111,2,unknown,0,318,44,blue-collar,married,secondary,4983630,F
17,yes,no,164,1,unknown,0,333,37,technician,single,secondary,3197689,M
276,yes,yes,157,2,unknown,0,135,46,admin.,married,primary,2083929,F
170,no,no,46,1,unknown,0,154,32,technician,single,secondary,4983598,F
230,yes,yes,374,1,unknown,0,183,37,management,single,tertiary,3423508,M
9,yes,no,349,1,unknown,0,226,29,blue-collar,married,secondary,2012703,M
946,yes,no,325,1,unknown,0,124,41,blue-collar,married,secondary,915511,M
1297,yes,no,233,2,unknown,0,376,45,blue-collar,married,primary,2373339,F
331,yes,no,531,1,unknown,0,309,57,retired,divorced,secondary,4982293,M
44,yes,no,153,1,unknown,0,212,48,blue-collar,single,secondary,2682773,M
15,no,no,80,1,unknown,0,468,60,retired,married,secondary,2841312,M
712,yes,no,232,1,unknown,0,461,26,admin.,single,secondary,3637777,F
3383,yes,no,258,1,unknown,0,233,58,retired,married,secondary,814468,M
507,yes,no,190,1,unknown,0,489,34,admin.,married,secondary,3818613,M
387,yes,no,643,1,unknown,1,130,55,unemployed,divorced,secondary,1803937,M
0,yes,yes,238,1,unknown,0,169,41,blue-collar,married,primary,1410543,F
1716,yes,no,82,1,unknown,0,232,50,management,divorced,secondary,4194997,F
167,yes,yes,198,3,unknown,0,289,49,entrepreneur,married,secondary,4114507,M
40,no,yes,160,2,unknown,0,293,44,admin.,married,secondary,2531895,F
148,yes,no,211,1,unknown,0,385,44,blue-collar,married,primary,3672584,M
17,yes,yes,120,1,unknown,0,400,31,technician,married,secondary,977033,F
1011,yes,no,136,1,unknown,0,103,34,blue-collar,single,tertiary,302193,F
1527,yes,no,269,1,unknown,0,463,46,management,single,secondary,3704264,F
744,no,no,157,1,unknown,0,147,42,management,married,tertiary,3058296,M
484,yes,no,128,1,unknown,0,317,52,admin.,married,secondary,4766803,F
0,yes,no,211,1,unknown,0,253,29,management,single,tertiary,250929,F
136,yes,no,267,2,unknown,0,202,53,retired,married,primary,2565507,M
1335,yes,no,371,2,unknown,0,309,43,blue-collar,married,secondary,4387912,F
517,yes,no,288,2,unknown,0,325,38,management,married,secondary,384301,F
459,yes,no,221,1,unknown,0,192,46,management,married,tertiary,3895546,M
549,yes,no,427,1,unknown,0,213,48,management,divorced,secondary,4615203,M
83,yes,yes,310,1,unknown,0,284,30,admin.,divorced,secondary,1337879,M
213,no,no,158,1,unknown,0,300,44,blue-collar,married,primary,1155318,F
203,yes,no,604,3,unknown,0,244,31,housemaid,married,primary,3562268,M
518,yes,no,198,1,unknown,0,101,42,services,single,secondary,394588,M
3383,yes,no,145,1,unknown,0,291,40,management,single,tertiary,2683191,F
1236,yes,no,247,1,unknown,0,372,52,admin.,married,secondary,2970840,F
756,yes,no,179,2,unknown,0,193,45,blue-collar,divorced,secondary,3647879,M
157,yes,no,73,1,unknown,0,194,48,blue-collar,married,secondary,4679890,M
66,yes,no,263,2,unknown,0,442,45,blue-collar,married,primary,4981783,F
245,yes,no,13,1,unknown,0,218,34,blue-collar,married,secondary,3600079,M
144,yes,no,79,2,unknown,0,112,34,blue-collar,married,primary,4978209,M
71,yes,no,416,1,unknown,0,365,46,blue-collar,married,secondary,4551011,F
505,yes,no,162,1,unknown,0,239,49,services,divorced,secondary,315426,M
249,yes,no,258,1,unknown,0,372,50,technician,married,primary,4132330,F
0,yes,no,150,1,unknown,0,174,34,admin.,single,secondary,3890196,M
11,yes,no,43,1,unknown,0,153,40,unemployed,single,secondary,3281368,M
639,yes,no,191,1,unknown,0,319,36,admin.,married,secondary,3498823,F
124,yes,no,26,1,unknown,0,239,59,blue-collar,divorced,secondary,3198082,M
82,yes,no,250,1,unknown,0,220,45,blue-collar,married,secondary,2592330,F
107,yes,no,146,1,unknown,0,281,36,self-employed,married,tertiary,2991640,M
473,yes,no,416,1,unknown,0,406,56,services,married,secondary,3221537,M
372,yes,yes,121,2,unknown,0,321,42,services,divorced,secondary,3935935,M
46,yes,no,114,2,unknown,0,245,30,admin.,married,secondary,4315760,F
34,yes,no,289,1,unknown,0,348,30,student,single,tertiary,2342668,M
935,yes,no,225,1,unknown,0,290,47,self-employed,married,secondary,1133741,M
10,yes,no,123,1,unknown,0,411,33,blue-collar,married,secondary,4978175,M
106,yes,no,130,2,unknown,0,456,36,admin.,married,secondary,4977056,F
471,yes,no,161,2,unknown,0,468,39,services,divorced,primary,848472,M
778,yes,no,149,2,unknown,0,219,56,admin.,divorced,secondary,3340142,F
170,yes,no,268,2,unknown,0,272,39,blue-collar,divorced,secondary,1899712,F
315,yes,no,259,2,unknown,0,105,42,technician,married,secondary,3065663,F
3165,no,no,26,1,unknown,0,424,52,blue-collar,married,secondary,1110389,M
131,yes,no,153,1,unknown,0,417,36,admin.,divorced,secondary,4100212,M
204,yes,no,424,2,unknown,0,485,35,entrepreneur,married,secondary,2214528,M
83,yes,no,179,2,unknown,0,243,47,technician,married,secondary,1035666,M
0,yes,yes,97,1,unknown,0,408,59,services,divorced,secondary,1438609,F
3383,yes,yes,383,1,unknown,0,247,57,blue-collar,married,primary,3593560,F
1759,yes,no,440,1,unknown,0,352,38,management,married,secondary,1059358,M
125,yes,no,23,1,unknown,0,481,46,unemployed,married,secondary,4975214,M
0,no,no,195,1,unknown,0,397,34,blue-collar,married,secondary,4019487,F
3383,yes,no,643,3,unknown,1,481,28,services,single,secondary,221779,F
573,yes,no,87,1,unknown,0,270,38,technician,married,secondary,2749006,F
1602,yes,no,427,1,unknown,0,444,56,blue-collar,married,secondary,249679,M
137,yes,yes,189,1,unknown,0,404,41,blue-collar,single,primary,4973772,F
0,no,no,195,1,unknown,0,489,52,technician,married,secondary,2038438,F
193,no,no,179,1,unknown,0,143,54,services,married,secondary,3648852,M
195,yes,yes,179,1,unknown,0,445,61,retired,married,secondary,898742,F
288,no,no,69,1,unknown,0,221,53,entrepreneur,married,secondary,4650619,F
19,yes,no,105,2,unknown,0,466,47,technician,married,secondary,225360,M
25,yes,no,266,3,unknown,0,173,53,blue-collar,married,primary,597548,M
216,yes,no,524,2,unknown,0,228,46,services,married,secondary,408149,M
190,yes,yes,96,2,unknown,0,336,39,blue-collar,divorced,primary,788513,F
99,yes,no,155,2,unknown,0,226,56,technician,divorced,secondary,3397607,M
2298,yes,no,162,2,unknown,0,467,55,services,divorced,primary,3268514,M
17,yes,no,352,2,unknown,0,367,44,management,married,tertiary,232553,M
0,yes,no,76,4,unknown,0,371,37,technician,married,primary,1549107,F
0,yes,no,154,2,unknown,0,204,35,blue-collar,married,primary,1522143,M
840,yes,no,310,2,unknown,0,499,55,blue-collar,married,secondary,4690188,M
358,yes,no,390,3,unknown,0,478,37,services,married,secondary,3246643,F
0,yes,no,369,1,unknown,0,397,30,technician,single,secondary,808570,M
325,yes,yes,112,2,unknown,0,336,37,blue-collar,married,primary,4972158,F
15,yes,no,341,3,unknown,0,290,36,technician,single,secondary,4970343,F
581,yes,no,79,1,unknown,0,452,38,technician,married,secondary,1975206,M
3383,yes,no,140,2,unknown,0,445,41,admin.,divorced,primary,3115955,F
74,no,yes,315,1,unknown,0,208,48,retired,married,secondary,2122354,M
141,yes,no,262,2,unknown,0,144,55,services,divorced,secondary,1216354,F
89,no,no,174,2,unknown,0,329,28,services,divorced,secondary,3197315,M
0,yes,no,138,3,unknown,0,426,54,services,married,secondary,2474086,F
450,no,no,526,2,unknown,0,211,30,blue-collar,married,secondary,1414138,M
310,no,no,135,1,unknown,0,206,48,technician,married,tertiary,2800957,M
0,yes,no,36,5,unknown,0,100,31,self-employed,married,secondary,3744681,F
384,yes,no,643,3,unknown,0,311,38,blue-collar,married,secondary,2349769,M
395,yes,no,219,2,unknown,0,146,37,blue-collar,married,secondary,4133854,M
118,yes,no,147,2,unknown,0,237,37,services,single,secondary,4968760,M
5,yes,yes,407,2,unknown,0,319,56,blue-collar,married,primary,1597305,F
50,yes,yes,121,1,unknown,0,180,51,blue-collar,married,secondary,4039723,F
285,yes,yes,209,1,unknown,0,405,39,blue-collar,married,secondary,4928298,F
0,no,no,92,2,unknown,0,326,49,technician,married,secondary,1282987,F
653,yes,yes,208,1,unknown,0,336,51,blue-collar,married,primary,4577536,F
918,yes,no,193,1,unknown,0,189,43,self-employed,married,secondary,2219979,M
243,yes,yes,144,1,unknown,0,416,32,services,married,secondary,2085346,M
405,yes,no,65,1,unknown,0,462,29,technician,single,tertiary,2264624,M
1328,yes,no,339,1,unknown,0,466,48,management,divorced,tertiary,4471617,F
255,yes,no,285,1,unknown,0,411,55,services,married,primary,2329362,F
3383,yes,no,231,1,unknown,0,209,53,blue-collar,married,secondary,1860271,F
2106,yes,no,168,1,unknown,0,486,47,technician,married,secondary,1094080,M
2877,yes,no,278,1,unknown,0,482,39,management,married,tertiary,831869,M
60,yes,yes,389,1,unknown,0,314,31,blue-collar,single,tertiary,2555217,F
2226,yes,no,158,1,unknown,0,445,39,blue-collar,married,primary,4873875,F
2880,yes,no,145,2,unknown,0,368,40,blue-collar,married,primary,1956875,M
5,yes,no,78,2,unknown,0,442,40,technician,single,secondary,4968563,M
147,no,no,142,3,unknown,0,319,48,technician,married,secondary,4138203,M
7,yes,yes,87,1,unknown,0,127,33,technician,divorced,secondary,3241975,F
109,yes,no,147,2,unknown,0,148,40,technician,married,secondary,707559,M
119,yes,no,289,1,unknown,0,198,59,retired,married,primary,4968204,F
484,yes,no,643,1,unknown,1,390,30,technician,married,secondary,3844788,F
1852,yes,no,170,3,unknown,0,308,31,management,single,tertiary,3343600,F
533,yes,no,643,1,unknown,0,416,35,unemployed,married,secondary,4014487,F
21,yes,no,381,2,unknown,0,431,54,technician,divorced,secondary,4722551,F
2434,yes,no,218,4,unknown,0,216,34,admin.,single,secondary,280330,M
90,yes,yes,57,2,unknown,0,335,32,technician,married,secondary,2970940,F
3383,yes,no,304,2,unknown,0,174,56,admin.,divorced,secondary,2153443,F
